File;Othor1;LineOthor1;Contribution1;Othor2;LineOthor2;Contribution2;Othor3;LineOthor3;Contribution3;Othor4;LineOthor4;Contribution4;Othor5;LineOthor5;Contribution5;Othor6;LineOthor6;Contribution6;Othor7;LineOthor7;Contribution7;File Lines;Learning;NbOthors
\keras\applications\mobilenet.py;Somshubra Majumdar ;511;76.38266068759343;Francois Chollet   ;138;20.62780269058296;Taehoon Lee        ;3;0.4484304932735426;Cédric Deltheil    ;2;0.29895366218236175;Dan Becker         ;11;1.6442451420029895;Abner Ayala-Acevedo;7;1.046337817638266;Yu-Yang Huang      ;3;0.4484304932735426;669;false;7
\keras\applications\xception.py;Francois Chollet   ;244;86.83274021352314;Dan Becker         ;11;3.9145907473309607;Shashank           ;12;4.270462633451957;Abner Ayala-Acevedo;3;1.0676156583629892;Ozan Çağlayan      ;2;0.7117437722419929;fchollet           ;10;3.5587188612099645;Brendan Dwyer      ;5;1.7793594306049823;281;false;7
